"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
2020-05-12,"0","19","전북","全北","Jeollabuk-do","0","14","5","0","0","1.05","1693","2020년 05월 12일 00시","null"
2020-05-12,"0","143","충남","忠南","Chungcheongnam-do","0","136","7","0","0","6.74","1692","2020년 05월 12일 00시","null"
2020-05-12,"0","52","충북","忠北","Chungcheongbuk-do","0","42","10","0","0","3.25","1691","2020년 05월 12일 00시","null"
2020-05-12,"2","54","강원","江原","Gangwon-do","0","41","11","0","0","3.51","1690","2020년 05월 12일 00시","null"
2020-05-12,"16","706","경기","京畿","Gyeonggi-do","8","559","131","8","0","5.33","1689","2020년 05월 12일 00시","null"
2020-05-12,"0","47","세종","世宗","Sejong","0","45","2","0","0","13.73","1688","2020년 05월 12일 00시","null"
2020-05-12,"1","44","울산","蔚山","Ulsan","0","40","3","0","0","3.84","1687","2020년 05월 12일 00시","null"
2020-05-12,"1","43","대전","大田","Daejeon","2","38","4","0","2","2.92","1686","2020년 05월 12일 00시","null"
2020-05-12,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1685","2020년 05월 12일 00시","null"
2020-05-12,"0","105","인천","仁川","Incheon","1","82","23","1","0","3.55","1684","2020년 05월 12일 00시","null"
2020-05-12,"179","6862","대구","大邱","Daegu","1","6331","352","1","0","281.63","1683","2020년 05월 12일 00시","null"
2020-05-12,"3","141","부산","釜山","Busan","0","125","13","0","0","4.13","1682","2020년 05월 12일 00시","null"
2020-05-12,"2","695","서울","首<U+5C14>","Seoul","12","554","139","12","0","7.14","1681","2020년 05월 12일 00시","null"
2020-05-12,"258","10936","합계","合<U+8BA1>","Total","27","9670","1008","22","5","21.09","1680","2020년 05월 12일 00시","null"
2020-05-11,"0","479","검역","隔離區","Lazaretto","3","260","219","0","3","-","1679","2020년 05월 11일 00시","null"
2020-05-11,"0","14","제주","<U+6D4E>州","Jeju","0","13","1","0","0","2.09","1678","2020년 05월 11일 00시","null"
2020-05-11,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","110","7","0","0","3.48","1677","2020년 05월 11일 00시","null"
2020-05-11,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1228","85","0","0","51.31","1676","2020년 05월 11일 00시","null"
2020-05-11,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1675","2020년 05월 11일 00시","null"
2020-05-11,"0","19","전북","全北","Jeollabuk-do","0","14","5","0","0","1.05","1674","2020년 05월 11일 00시","null"
2020-05-11,"0","143","충남","忠南","Chungcheongnam-do","0","134","9","0","0","6.74","1673","2020년 05월 11일 00시","null"
2020-05-11,"0","52","충북","忠北","Chungcheongbuk-do","3","42","10","3","0","3.25","1672","2020년 05월 11일 00시","null"
2020-05-11,"2","54","강원","江原","Gangwon-do","1","41","11","0","1","3.51","1671","2020년 05월 11일 00시","null"
2020-05-11,"16","698","경기","京畿","Gyeonggi-do","4","557","125","4","0","5.27","1670","2020년 05월 11일 00시","null"
2020-05-11,"0","47","세종","世宗","Sejong","1","45","2","0","1","13.73","1669","2020년 05월 11일 00시","null"
2020-05-11,"1","44","울산","蔚山","Ulsan","0","38","5","0","0","3.84","1668","2020년 05월 11일 00시","null"
2020-05-11,"1","41","대전","大田","Daejeon","0","38","2","0","0","2.78","1667","2020년 05월 11일 00시","null"
2020-05-11,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1666","2020년 05월 11일 00시","null"
2020-05-11,"0","104","인천","仁川","Incheon","3","82","22","2","1","3.52","1665","2020년 05월 11일 00시","null"
2020-05-11,"178","6861","대구","大邱","Daegu","0","6318","365","0","0","281.59","1664","2020년 05월 11일 00시","null"
2020-05-11,"3","141","부산","釜山","Busan","0","125","13","0","0","4.13","1663","2020년 05월 11일 00시","null"
2020-05-11,"2","683","서울","首<U+5C14>","Seoul","20","545","136","20","0","7.02","1662","2020년 05월 11일 00시","null"
2020-05-11,"256","10909","합계","合<U+8BA1>","Total","35","9632","1021","29","6","21.04","1661","2020년 05월 11일 00시","null"
2020-05-10,"0","476","검역","隔離區","Lazaretto","6","256","220","0","6","-","1660","2020년 5월 10일 00시","null"
2020-05-10,"0","14","제주","<U+6D4E>州","Jeju","1","13","1","1","0","2.09","1659","2020년 5월 10일 00시","null"
2020-05-10,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","108","9","0","0","3.48","1658","2020년 5월 10일 00시","null"
2020-05-10,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1220","93","0","0","51.31","1657","2020년 5월 10일 00시","null"
2020-05-10,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1656","2020년 5월 10일 00시","null"
2020-05-10,"0","19","전북","全北","Jeollabuk-do","0","14","5","0","0","1.05","1655","2020년 5월 10일 00시","null"
2020-05-10,"0","143","충남","忠南","Chungcheongnam-do","0","433","10","0","0","6.74","1654","2020년 5월 10일 00시","null"
2020-05-10,"0","49","충북","忠北","Chungcheongbuk-do","2","42","7","2","0","3.06","1653","2020년 5월 10일 00시","null"
2020-05-10,"2","53","강원","江原","Gangwon-do","0","41","10","0","0","3.44","1652","2020년 5월 10일 00시","null"
2020-05-10,"16","694","경기","京畿","Gyeonggi-do","6","556","122","6","0","5.24","1651","2020년 5월 10일 00시","null"
2020-05-10,"0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1650","2020년 5월 10일 00시","null"
2020-05-10,"1","44","울산","蔚山","Ulsan","0","38","5","0","0","3.84","1649","2020년 5월 10일 00시","null"
2020-05-10,"1","41","대전","大田","Daejeon","0","38","2","0","0","2.78","1648","2020년 5월 10일 00시","null"
2020-05-10,"0","30","광주","光州","Gwangju","0","30","0","0","0","2.06","1647","2020년 5월 10일 00시","null"
2020-05-10,"0","101","인천","仁川","Incheon","3","80","21","3","0","3.42","1646","2020년 5월 10일 00시","null"
2020-05-10,"178","6861","대구","大邱","Daegu","2","6318","365","2","0","281.29","1645","2020년 5월 10일 00시","null"
2020-05-10,"3","141","부산","釜山","Busan","0","125","13","0","0","4.13","1644","2020년 5월 10일 00시","null"
2020-05-10,"2","663","서울","首<U+5C14>","Seoul","14","541","120","12","2","6.81","1643","2020년 5월 10일 00시","null"
2020-05-10,"256","10874","합계","合<U+8BA1>","Total","34","9610","1008","26","8","20.97","1642","2020년 5월 10일 00시","null"
2020-05-09,"0","470","검역","隔離區","Lazaretto","0","249","221","0","0","-","1641","2020년 05월 09일 00시","null"
2020-05-09,"0","13","제주","<U+6D4E>州","Jeju","0","13","0","0","0","1.94","1640","2020년 05월 09일 00시","null"
2020-05-09,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","107","10","0","0","3.48","1639","2020년 05월 09일 00시","null"
2020-05-09,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1215","98","0","0","51.31","1638","2020년 05월 09일 00시","null"
2020-05-09,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1637","2020년 05월 09일 00시","null"
2020-05-09,"0","19","전북","全北","Jeollabuk-do","0","14","5","0","0","1.05","1636","2020년 05월 09일 00시","null"
2020-05-09,"0","143","충남","忠南","Chungcheongnam-do","0","133","10","0","0","6.74","1635","2020년 05월 09일 00시","null"
2020-05-09,"0","47","충북","忠北","Chungcheongbuk-do","0","41","6","0","0","2.94","1634","2020년 05월 09일 00시","null"
2020-05-09,"2","53","강원","江原","Gangwon-do","0","41","10","0","0","3.44","1633","2020년 05월 09일 00시","null"
2020-05-09,"16","688","경기","京畿","Gyeonggi-do","4","548","124","3","1","5.19","1632","2020년 05월 09일 00시","null"
2020-05-09,"0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1631","2020년 05월 09일 00시","null"
2020-05-09,"1","44","울산","蔚山","Ulsan","0","38","5","0","0","3.84","1630","2020년 05월 09일 00시","null"
2020-05-09,"1","41","대전","大田","Daejeon","0","38","2","0","0","2.78","1629","2020년 05월 09일 00시","null"
2020-05-09,"0","30","광주","光州","Gwangju","0","29","1","0","0","2.06","1628","2020년 05월 09일 00시","null"
2020-05-09,"0","98","인천","仁川","Incheon","1","78","20","1","0","3.32","1627","2020년 05월 09일 00시","null"
2020-05-09,"178","6859","대구","大邱","Daegu","0","6306","375","0","0","281.51","1626","2020년 05월 09일 00시","null"
2020-05-09,"3","141","부산","釜山","Busan","1","125","13","1","0","4.13","1625","2020년 05월 09일 00시","null"
2020-05-09,"2","649","서울","首<U+5C14>","Seoul","12","536","111","12","0","6.67","1624","2020년 05월 09일 00시","null"
2020-05-09,"256","10840","합계","合<U+8BA1>","Total","18","9568","1016","17","1","20.91","1623","2020년 05월 09일 00시","null"
2020-05-08,"0","470","검역","隔離區","Lazaretto","3","242","228","0","3","-","1622","2020년 05월 08일 00시","null"
2020-05-08,"0","13","제주","<U+6D4E>州","Jeju","0","12","1","0","0","1.94","1621","2020년 05월 08일 00시","null"
2020-05-08,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","105","12","0","0","3.48","1620","2020년 05월 08일 00시","null"
2020-05-08,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1206","107","0","0","51.31","1619","2020년 05월 08일 00시","null"
2020-05-08,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1618","2020년 05월 08일 00시","null"
2020-05-08,"0","19","전북","全北","Jeollabuk-do","1","14","5","0","1","1.05","1617","2020년 05월 08일 00시","null"
2020-05-08,"0","143","충남","忠南","Chungcheongnam-do","0","130","13","0","0","6.74","1616","2020년 05월 08일 00시","null"
2020-05-08,"0","47","충북","忠北","Chungcheongbuk-do","1","41","6","0","1","2.94","1615","2020년 05월 08일 00시","null"
2020-05-08,"2","53","강원","江原","Gangwon-do","0","41","10","0","0","3.44","1614","2020년 05월 08일 00시","null"
2020-05-08,"16","684","경기","京畿","Gyeonggi-do","2","538","130","1","1","5.16","1613","2020년 05월 08일 00시","null"
2020-05-08,"0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1612","2020년 05월 08일 00시","null"
2020-05-08,"1","44","울산","蔚山","Ulsan","0","37","6","0","0","3.84","1611","2020년 05월 08일 00시","null"
2020-05-08,"1","41","대전","大田","Daejeon","0","38","2","0","0","2.78","1610","2020년 05월 08일 00시","null"
2020-05-08,"0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1609","2020년 05월 08일 00시","null"
2020-05-08,"0","97","인천","仁川","Incheon","0","75","22","0","0","3.28","1608","2020년 05월 08일 00시","null"
2020-05-08,"178","6859","대구","大邱","Daegu","3","6277","404","0","3","281.51","1607","2020년 05월 08일 00시","null"
2020-05-08,"3","140","부산","釜山","Busan","2","123","14","0","2","4.1","1606","2020년 05월 08일 00시","null"
2020-05-08,"2","637","서울","首<U+5C14>","Seoul","0","520","115","0","0","6.54","1605","2020년 05월 08일 00시","null"
2020-05-08,"256","10822","합계","合<U+8BA1>","Total","12","9484","1082","1","11","20.87","1604","2020년 05월 08일 00시","null"
2020-05-07,"0","467","검역","隔離區","Lazaretto","1","231","236","0","1","-","1603","2020년 05월 07일 00시","null"
2020-05-07,"0","13","제주","<U+6D4E>州","Jeju","0","12","1","0","0","1.94","1602","2020년 05월 07일 00시","null"
2020-05-07,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","105","12","0","0","3.48","1601","2020년 05월 07일 00시","null"
2020-05-07,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1198","115","0","0","51.31","1600","2020년 05월 07일 00시","null"
2020-05-07,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1599","2020년 05월 07일 00시","null"
2020-05-07,"0","18","전북","全北","Jeollabuk-do","0","14","4","0","0","0.99","1598","2020년 05월 07일 00시","null"
2020-05-07,"0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1597","2020년 05월 07일 00시","null"
2020-05-07,"0","46","충북","忠北","Chungcheongbuk-do","1","42","4","0","1","2.88","1596","2020년 05월 07일 00시","null"
2020-05-07,"2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1595","2020년 05월 07일 00시","null"
2020-05-07,"16","682","경기","京畿","Gyeonggi-do","1","538","128","1","0","5.15","1594","2020년 05월 07일 00시","null"
2020-05-07,"0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1593","2020년 05월 07일 00시","null"
2020-05-07,"1","44","울산","蔚山","Ulsan","0","37","6","0","0","3.84","1592","2020년 05월 07일 00시","null"
2020-05-07,"1","41","대전","大田","Daejeon","1","38","2","0","1","2.78","1591","2020년 05월 07일 00시","null"
2020-05-07,"0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1590","2020년 05월 07일 00시","null"
2020-05-07,"0","97","인천","仁川","Incheon","0","72","25","0","0","3.28","1589","2020년 05월 07일 00시","null"
2020-05-07,"178","6856","대구","大邱","Daegu","0","6249","429","0","0","281.39","1588","2020년 05월 07일 00시","null"
2020-05-07,"3","138","부산","釜山","Busan","0","120","15","0","0","4.04","1587","2020년 05월 07일 00시","null"
2020-05-07,"2","637","서울","首<U+5C14>","Seoul","0","508","127","0","0","6.54","1586","2020년 05월 07일 00시","null"
2020-05-07,"256","10810","합계","合<U+8BA1>","Total","4","9419","1135","1","3","20.85","1585","2020년 05월 07일 00시","null"
2020-05-06,"0","466","검역","隔離區","Lazaretto","2","216","250","0","2","-","1584","2020년 05월 06일 00시","null"
2020-05-06,"0","13","제주","<U+6D4E>州","Jeju","0","12","1","0","0","1.94","1583","2020년 05월 06일 00시","null"
2020-05-06,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","104","13","0","0","3.48","1582","2020년 05월 06일 00시","null"
2020-05-06,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1190","123","0","0","51.31","1581","2020년 05월 06일 00시","null"
2020-05-06,"0","16","전남","全南","Jeollanam-do","0","12","4","0","0","0.86","1580","2020년 05월 06일 00시","null"
2020-05-06,"0","18","전북","全北","Jeollabuk-do","0","12","6","0","0","0.99","1579","2020년 05월 06일 00시","null"
2020-05-06,"0","143","충남","忠南","Chungcheongnam-do","0","128","15","0","0","6.74","1578","2020년 05월 06일 00시","null"
2020-05-06,"0","45","충북","忠北","Chungcheongbuk-do","0","42","3","0","0","2.81","1577","2020년 05월 06일 00시","null"
2020-05-06,"2","53","강원","江原","Gangwon-do","0","42","9","0","0","3.44","1576","2020년 05월 06일 00시","null"
2020-05-06,"16","681","경기","京畿","Gyeonggi-do","0","525","140","0","0","5.14","1575","2020년 05월 06일 00시","null"
2020-05-06,"0","46","세종","世宗","Sejong","0","45","1","0","0","13.44","1574","2020년 05월 06일 00시","null"
2020-05-06,"1","44","울산","蔚山","Ulsan","0","37","6","0","0","3.84","1573","2020년 05월 06일 00시","null"
2020-05-06,"1","40","대전","大田","Daejeon","0","38","1","0","0","2.71","1572","2020년 05월 06일 00시","null"
2020-05-06,"0","30","광주","光州","Gwangju","0","28","2","0","0","2.06","1571","2020년 05월 06일 00시","null"
2020-05-06,"0","97","인천","仁川","Incheon","0","72","25","0","0","3.28","1570","2020년 05월 06일 00시","null"
2020-05-06,"177","6856","대구","大邱","Daegu","0","6217","462","0","0","281.39","1569","2020년 05월 06일 00시","null"
2020-05-06,"3","138","부산","釜山","Busan","0","119","16","0","0","4.04","1568","2020년 05월 06일 00시","null"
2020-05-06,"2","637","서울","首<U+5C14>","Seoul","0","494","141","0","0","6.54","1567","2020년 05월 06일 00시","null"
2020-05-06,"255","10806","합계","合<U+8BA1>","Total","2","9333","1218","0","2","20.84","1566","2020년 05월 06일 00시","null"
2020-05-05,"0","464","검역","隔離區","Lazaretto","2","210","254","0","2","-","1565","2020년 5월 5일 00시","null"
2020-05-05,"0","13","제주","<U+6D4E>州","Jeju","0","8","5","0","0","1.94","1564","2020년 5월 5일 00시","null"
2020-05-05,"0","117","경남","<U+5E86>南","Gyeongsangnam-do","0","102","15","0","0","3.48","1563","2020년 5월 5일 00시","null"
2020-05-05,"53","1366","경북","<U+5E86>北","Gyeongsangbuk-do","0","1186","127","0","0","51.31","1562","2020년 5월 5일 00시","null"
